date,symbol,open,high,low,close,adjusted_close,volume,source,daily_return,range_pct,sma_20,sma_50,volatility_20d
2016-11-08,IWM,118.3000031,119.4599991,117.7099991,118.8799973,105.1697922,26196800,yahoo_finance_backfill,0.002614469097,0.01472072712,119.3214997,121.7562001,0.008721066989
2016-11-09,IWM,118.0800018,122.8300018,118.0500031,122.5400009,108.4076614,77416800,yahoo_finance_backfill,0.03078737957,0.03900766007,119.3519997,121.7284001,0.0112919564
2016-11-10,IWM,124.2600021,125.4000015,122.6200027,124.5,110.1416245,83440700,yahoo_finance_backfill,0.01599476975,0.02232930763,119.5309998,121.7538001,0.01161979446
2016-11-11,IWM,125.0299988,127.7200012,124.5500031,127.3600006,112.6717911,95612800,yahoo_finance_backfill,0.02297189237,0.02489006034,119.8774998,121.8346001,0.01247693706
2016-11-14,IWM,128.9499969,130.2599945,128.3899994,129.1499939,114.2553406,83119400,yahoo_finance_backfill,0.01405459557,0.01447925039,120.3204994,121.9273999,0.0126801125
2016-11-15,IWM,128.8500061,129.8899994,128.3000031,129.5500031,114.6092606,38704500,yahoo_finance_backfill,0.00309724521,0.01227322472,120.7489994,122.0258,0.01267082974
2016-11-16,IWM,129.25,130,129.0299988,129.5399933,114.6003647,42325500,yahoo_finance_backfill,-7.726591865e-05,0.007488044235,121.1514992,122.1083998,0.01269447168
2016-11-17,IWM,129.9499969,130.8300018,129.75,130.3000031,115.2727127,42576900,yahoo_finance_backfill,0.00586698965,0.008288578467,121.6099995,122.2111998,0.01261891077
2016-11-18,IWM,130.6900024,131.0899963,130.3000031,130.9900055,115.8831635,41380600,yahoo_finance_backfill,0.005295490281,0.006030942567,122.1059998,122.4059999,0.01258323253
2016-11-21,IWM,131.3099976,132,130.6100006,131.6000061,116.4227829,32293100,yahoo_finance_backfill,0.004656848419,0.01056230498,122.5940003,122.5792,0.01257232186
2016-11-22,IWM,132.1199951,132.8999939,131.6699982,132.8000031,117.4844055,39681500,yahoo_finance_backfill,0.009118517814,0.009262015597,123.1875004,122.8236,0.01232514353
2016-11-23,IWM,132.4799957,133.6499939,132.1000061,133.6300049,118.2187119,37939200,yahoo_finance_backfill,0.006250013408,0.01159910008,123.8825005,123.0842001,0.0118314656
2016-11-25,IWM,133.7299957,134.1000061,133.5399933,134.0700073,118.6079407,13373400,yahoo_finance_backfill,0.00329269164,0.004177017748,124.6680008,123.3248003,0.01115562496
2016-11-28,IWM,133.9700012,134,132.1499939,132.3300018,117.0686111,32505700,yahoo_finance_backfill,-0.01297833524,0.01398024692,125.383001,123.5342003,0.01180672236
2016-11-29,IWM,132.5099945,133.0899963,132.1000061,132.2599945,117.0066986,27993700,yahoo_finance_backfill,-0.0005290357368,0.007485182528,126.0710007,123.7260002,0.01188610456
2016-11-30,IWM,132.9199982,133.0899963,131.5,131.6100006,116.431633,32491200,yahoo_finance_backfill,-0.004914516309,0.01208112068,126.7990006,123.9152002,0.01141196422
